weight logl alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
8.614009691995708429e-19 -3.129230413635654031e+02 5.749066383242572575e-01 1.530623969538155160e-01 8.778070898481322715e-01 8.890558900226670502e-01 6.687693549183060249e-01 5.034462855594187269e-01 1.761004042111954382e-01 4.117649904328406496e-01 3.658043486382956955e-01 5.877607400071970245e-01 3.155603811403544512e-01 2.651406386505431589e-01 6.943386236097072173e-01
1.022816490437281250e-18 -3.127487860952057304e+02 2.949069121412462025e-01 2.003686380158978819e-01 6.789767476962572657e-01 5.643131781867590790e-01 7.268261399309121629e-01 5.378957757740251422e-01 4.959015679959137834e-01 8.525180543096727570e-01 9.922954592158201859e-01 8.919620594392339008e-01 8.828813220126914274e-01 9.172020147203140406e-01 2.689289005048646208e-01
1.279600547015761993e-18 -3.125222982257644730e+02 2.824561548036021996e-01 1.980940827239811020e-01 1.576322397558960198e-02 5.510000432647937929e-01 7.234439572871042001e-01 5.778346018232629611e-01 2.858746912398433260e-01 6.092406560603866872e-01 8.005773654947244689e-01 4.793206310267664749e-01 2.358245508058391948e-01 9.386057885199654560e-01 4.586225327045884148e-01
1.518355466459958431e-18 -3.123487183631583548e+02 2.936646734828960437e-01 1.988194396444261658e-01 6.131908668272857410e-01 9.628752694553983638e-01 8.194112476490715835e-01 9.614206056201269890e-01 3.422325063999716033e-01 7.047401971636754192e-01 9.136350642250157250e-02 5.160111161286318193e-01 8.102687585751777721e-01 3.088430127960671845e-01 3.145091724570420189e-01
1.594542102940301652e-18 -3.122972595701226624e+02 8.698338413452714191e-01 6.724620930055935641e-02 8.204865641763070538e-01 1.805982799796914673e-01 4.074771710795632718e-02 5.464017697418163122e-01 1.389939838263004601e-01 7.256573913031841849e-01 5.557803453110721215e-02 2.541377687479984271e-02 9.965126304634703835e-01 8.832356117464139622e-01 1.244422513633826055e-01
1.625145619731004452e-18 -3.122757487584383398e+02 1.718565683068684624e-01 7.983245344843614699e-02 5.917832708750636606e-01 2.965817294823285266e-01 9.811764571926460121e-01 2.120573063457790175e-01 9.557789240335747838e-01 6.691701764920804374e-01 8.962350131262822872e-01 8.309054144012386622e-01 3.810940204004814591e-01 2.941970451475680592e-01 3.885398662243176870e-01
1.888009026084484442e-18 -3.121233233338703030e+02 6.496819806246499907e-01 1.299929594919191356e-01 9.966809706916893719e-01 5.096306037825291124e-01 5.608853781636541358e-01 3.838640852713921525e-01 6.971662779454216308e-01 1.253103162960861328e-01 3.427650307769566362e-01 5.169768126239763228e-01 5.007197496781361501e-01 4.534160622666908447e-01 7.944352103508156571e-02
1.884289609403960596e-18 -3.121227952975164612e+02 4.617886612684050096e-01 1.790110856533421169e-01 1.796419081212562441e-01 7.164697750757582639e-01 4.933470019672905327e-01 1.447597668150683026e-01 8.588321409714095855e-01 4.354016365006453393e-01 6.970580350285193738e-02 3.447421977789320024e-01 3.485270731078216055e-01 6.335931156662795161e-01 7.274104201263553726e-02
2.023801594697769299e-18 -3.120488684620620461e+02 8.378665748070217578e-01 7.600118389979682032e-02 2.978088511260318372e-01 4.012893548234751639e-01 1.648414126468813468e-01 9.516280434572306213e-01 5.723319549105018167e-01 7.098791452880969244e-01 9.874335833972378573e-01 4.008879667174602979e-01 1.738964416074683106e-01 6.283987378645287114e-01 4.450287922293841847e-01
2.589759962734293036e-18 -3.117997809894116585e+02 4.838301268532949617e-01 1.728108669545791454e-01 3.946844111078009476e-01 8.896993853791709261e-01 6.055767237119917823e-01 4.583559053302928010e-01 8.374391795922264681e-02 2.247910717912717793e-01 2.733903103339446750e-01 7.085410658218391777e-01 2.881535703917159630e-02 5.801671085108967008e-01 1.085404687214701624e-01
2.654408284551344331e-18 -3.117726244208344042e+02 2.379322920368831529e-01 1.824030589498656374e-01 5.736454986791840183e-01 3.818038107303816098e-01 4.602392334469236346e-01 7.196342474088524011e-02 5.249417664421751617e-01 6.819157883051031321e-01 7.097864913044743540e-01 4.508310940765252184e-01 8.531768499124899874e-01 6.281026338218990146e-01 2.627380178195556359e-01
2.918913714493641977e-18 -3.116751346508663687e+02 3.351156332851313868e-01 1.972615359101774768e-01 4.299908797278695349e-01 9.292486077488654184e-01 6.604046272834914744e-01 9.052208363532373570e-01 5.526326347702483766e-01 1.260018253154755463e-01 4.085907618830800780e-01 8.228073984055528367e-01 1.116918761394547488e-01 5.815432231937447405e-01 9.378357522221847375e-02
3.055159879392807261e-18 -3.116270142574128954e+02 8.144267999093246502e-01 8.141682111471149064e-02 4.647552507137382438e-01 4.805493915155049089e-01 7.633717285989282120e-01 3.722697850256886376e-01 3.187202253910025318e-01 4.160301232968994789e-01 7.582703555466507872e-01 1.880518887440780773e-01 5.051890963714855687e-01 5.396679132817477909e-01 3.812753909080417447e-01
3.208361411574159205e-18 -3.115755858392203095e+02 9.739634964632402081e-01 2.495889773741666318e-02 4.590048421629104869e-01 7.317811717787536807e-02 8.751738249510853107e-01 7.011827728291609718e-01 1.066042728384516414e-01 1.362550636034798313e-02 7.807576078037595790e-01 4.814518348601755093e-01 8.460171769759826654e-01 4.989560612367046621e-01 4.462267531317946068e-01
3.230474098719681331e-18 -3.115662172760943918e+02 8.292459222429009458e-01 7.678052632764753582e-02 8.428771367901202183e-01 5.194368469058054938e-01 8.409303395480579590e-01 1.573100136720899656e-01 9.307308372107867545e-01 9.477464500768516542e-01 1.962333369073524514e-01 5.945227020204870705e-01 6.913402773376075006e-01 4.010630720236384450e-01 1.686543571093944704e-01
4.114037734536174117e-18 -3.113219412189329205e+02 1.780408813350642383e-01 1.130648603041095601e-01 5.314506609116281810e-01 4.206708194024147973e-01 6.139080838505870386e-01 3.924464017204529753e-01 7.862937995297570870e-01 2.284359242579458993e-02 4.126597751636993383e-01 2.374651482790391954e-01 4.323666830587840071e-01 5.903118756292728975e-01 4.702467030792570890e-01
4.745397660838654272e-18 -3.111766709475084554e+02 4.014831522922980289e-01 1.879928970161439672e-01 9.930279390928528072e-01 6.702052960396737147e-01 9.126806802475625480e-01 1.878548893272051767e-01 2.247872475087235866e-01 7.810225455158723573e-01 2.917447375921647934e-01 7.789966245053837612e-01 4.597076496305321225e-01 1.231921792334373933e-01 3.606589997794447111e-01
5.239744308954259714e-18 -3.110750734812059477e+02 2.710321168541306447e-01 1.907655913888278709e-01 2.227536600406299083e-02 3.141900341734755742e-01 4.949350872198627904e-01 8.572640998886142949e-01 6.970830229353128793e-01 1.981553189078877342e-01 5.962188287748279025e-01 9.232827978973454641e-01 2.564787967647497169e-01 1.453454815609336315e-01 7.389570852219301544e-01
5.846692764461078349e-18 -3.109629700203764173e+02 9.681798090725908246e-01 2.325115730706495132e-02 1.343557182016908991e-01 2.171093621200217427e-01 5.589109640259771750e-01 4.957048770693660567e-01 8.900472629920778145e-01 9.046762014508685779e-01 7.289143734879971470e-01 5.970446573502232734e-01 2.106713515564813122e-01 3.320056228112943097e-01 2.921791273934961630e-01
5.945284996162296336e-18 -3.109437477145541493e+02 9.816367924132798350e-01 1.291037552721763237e-02 5.988701584355320406e-01 1.910711835570577666e-01 6.744263971675845681e-02 3.779733750519287394e-02 4.801773509514322136e-01 5.301461973832198860e-01 5.378036592564794383e-02 8.402148119454055930e-04 2.802216703168358691e-01 7.014193503447474498e-02 2.244976259400470742e-01
6.269572543826481538e-18 -3.108881380048547385e+02 4.843648977439869441e-01 1.697161123959353146e-01 1.388118365526348486e-01 2.451780207615475993e-01 2.046382662209889070e-02 8.076833815068543698e-01 7.124593786763209202e-01 5.076041858500177639e-01 1.160551480516190948e-01 4.959579148729797993e-03 3.400136752820596131e-01 9.712398797124011107e-01 5.800575974288760817e-01
6.942008860277160575e-18 -3.107837549885792896e+02 8.265370576288872950e-01 7.466748964746017236e-02 5.165593482757198096e-01 3.410042683359624238e-01 8.426344474863013412e-01 3.294141031983405243e-01 9.760549276205839897e-01 7.611336238841620583e-01 1.471233277587041810e-01 8.040637470970786183e-01 1.730507323929113550e-01 2.767201592980267355e-01 6.859127819976634788e-01
7.255892142015463403e-18 -3.107370323343064911e+02 9.770285160041602968e-01 1.448780939194416195e-02 7.337354573710814787e-01 5.163157176516353086e-02 7.627535632042831137e-01 7.429285477256967196e-01 7.347352187330580264e-02 9.718413320944473410e-01 5.420520894858695815e-01 7.122472597504897474e-01 5.783032721961510747e-01 1.503964712818607330e-01 9.169568474192240082e-01
8.154335497906867189e-18 -3.106177964336032460e+02 2.446406918407741937e-01 1.809224897621186656e-01 4.763492329046151719e-01 4.047713433162170027e-01 7.725441303146555194e-01 7.670718442864221664e-02 3.461710063738632215e-01 3.743954021527974296e-01 1.701508358703002211e-01 7.070295223289408959e-01 8.066181629300264166e-01 6.880907901382432579e-01 2.562272476320412995e-01
8.404641722696020282e-18 -3.105850620430821891e+02 6.603115769273519842e-01 1.220229468089905067e-01 3.379322539030047423e-01 6.185814130948464884e-01 6.255695686092442864e-01 2.610653219199103869e-01 3.110563715125802542e-01 4.527292751503921853e-01 4.571226944538707704e-01 2.660112990692411472e-01 3.814923929279805392e-01 1.924375225386315558e-01 2.770697982374674684e-01
8.976612419671493996e-18 -3.105167236073213530e+02 2.285959467850332549e-01 1.725255275034651703e-01 7.128623979703538893e-01 6.304003632354062692e-01 3.524373617960747662e-01 5.061227649019691688e-01 7.361027385178446902e-01 1.524722219317751204e-01 8.558994010295029042e-01 8.782645085672404761e-01 4.946950208450702213e-01 7.666922682345171935e-01 7.295368007444196223e-01
9.767104784337005739e-18 -3.104298260975339190e+02 1.824425095798468677e-01 1.187103527640833711e-01 6.944371621652484228e-01 5.313041283168224993e-01 6.436891750434778903e-01 4.530290153784158891e-01 6.726774460973264924e-01 5.143356321854697377e-02 1.644508623497117350e-01 6.222033348516973206e-01 9.726570181086486855e-01 5.324077032298267786e-01 4.962242225964811349e-01
1.029944224014339007e-17 -3.103742564400203037e+02 6.286163454670938844e-01 1.301648077613614118e-01 7.887685402573710869e-01 8.360031736292153903e-01 3.599698893708002112e-01 6.372092789798980972e-01 4.217049744234837583e-01 4.999690490429751222e-01 6.681028079110015172e-01 6.604604903361250834e-01 1.029796604153224715e-01 6.595638772264507121e-01 9.320175315617971190e-01
1.256034044024757086e-17 -3.101733019165592964e+02 8.071783039254140091e-01 7.825515649042580346e-02 5.564609860657384610e-01 6.689398373736515913e-01 5.858449740472190248e-01 2.542898848295893632e-01 9.101718819227427870e-01 6.944638701535749137e-01 1.555656294892451275e-01 3.013517125933292684e-01 5.345843305100976828e-01 2.297106856964862276e-01 6.700152378772550321e-01
1.341487413728537527e-17 -3.101049820807510855e+02 4.714392435604701781e-01 1.702155713187103458e-01 8.681768237947348199e-01 1.053320606391452419e-01 8.193626411826796518e-01 2.272325892361215516e-02 1.519286248056423982e-01 8.238250176607719855e-02 7.828438398317316693e-01 6.513062141388442639e-01 2.022325112414700143e-01 1.437008304401801162e-01 5.312097027746898181e-02
1.468972673408897306e-17 -3.100116977945068015e+02 7.273127637078889984e-01 1.011330410873383379e-01 5.552919755007975633e-01 1.045556555522563214e-01 2.104289904403742195e-01 8.408120938821572743e-02 4.208945361718833267e-01 2.171992325425753378e-03 6.225618314534216990e-01 3.022128149713292355e-01 8.594302598884411282e-01 8.898411485977578694e-01 4.995444542697448087e-01
1.533475441110781376e-17 -3.099662243998354256e+02 1.814988413420753899e-01 1.124955813584942454e-01 6.025306845195282923e-01 4.075946758930844016e-01 3.689534004172342341e-01 4.458073651607498133e-01 2.826297791775057577e-01 9.274029649375525874e-01 4.045650802548969027e-01 3.475916676182564391e-01 7.560809307174960470e-01 4.304577117718831891e-01 1.765131829615018688e-01
1.597860538489851506e-17 -3.099225955183521251e+02 2.817335436961951878e-01 1.886018219716554256e-01 2.821803172962700224e-02 8.057892365408318991e-01 1.135682601614915743e-01 8.420712624662211043e-01 8.681049567421629254e-01 6.499413950117824967e-01 1.073046284583315524e-01 7.618253593539950907e-01 1.834735165198287943e-01 9.975218806323186138e-01 8.415748357716090755e-01
1.631075832786763592e-17 -3.098995212721374628e+02 2.541741840667500751e-01 1.817933323296756498e-01 8.376007009412503868e-01 5.927538220586188178e-01 4.879524524070047997e-01 3.776873177324601150e-01 6.607414555973822878e-01 7.555479568235596854e-01 5.487117272731328876e-01 1.829883378307559649e-01 7.158874379307217373e-01 5.720664203180003682e-02 3.699823484833086873e-02
1.636724525481526254e-17 -3.098935640852217261e+02 7.810908443114037425e-01 8.504240828658682361e-02 8.946800281074758221e-01 3.398028899712265405e-01 7.521565914948419307e-01 6.130900810952899516e-01 9.260731311355036022e-01 1.572292520225965218e-01 1.390023062635301621e-01 8.975002288540996354e-01 9.245194531572966667e-01 3.987889521684510052e-01 4.822210586303236068e-01
1.810978519999916741e-17 -3.097898937713726468e+02 2.113998632393628840e-01 1.569459196209344043e-01 4.180424493559319332e-01 9.505753064229189864e-01 1.861187285258277813e-01 1.829181830477436543e-01 9.451774246610112895e-01 5.252541162366175520e-01 5.420285630694747780e-01 6.519693871373636318e-01 3.388324647639717746e-01 2.592191854280117003e-01 7.422418039890551489e-01
1.881249651933047875e-17 -3.097493248248571263e+02 8.134111343814505179e-01 7.478328863823868744e-02 5.073760005746810187e-01 4.923439768708766096e-01 9.364863340616909060e-01 6.423736770668555529e-01 8.601514889781308737e-01 1.246661351061247869e-01 8.384169749471294120e-01 3.006808659733598565e-01 9.503322570819482396e-01 9.455300619389916950e-02 9.082175423878224851e-01
2.051369681397588924e-17 -3.096602533820400822e+02 8.946086775514044964e-01 4.767516272681071587e-02 3.858868749121237007e-01 5.509667143959255942e-01 4.890358102052517753e-01 6.578508301284320403e-01 2.159576098741364802e-01 8.646466456895630648e-01 2.675283459302557620e-01 5.510683273146463890e-01 5.976982046373381374e-01 7.831621179537707755e-01 1.577977106839063559e-01
2.087302991170076257e-17 -3.096403882915513464e+02 6.626774727886910465e-01 1.182781802007789596e-01 8.539011726892363763e-01 1.720260454409813233e-01 1.370433958059971147e-01 8.935649803439035255e-01 8.873590979363454867e-01 1.091980441662154799e-02 4.259272531316518062e-01 1.868011765754139519e-01 2.026126865103337060e-01 9.796403660722545759e-01 4.444205065905511010e-01
2.222468489621724484e-17 -3.095751425789457585e+02 6.866147757334055690e-01 1.113006985031498308e-01 4.258952072133789235e-01 9.448340931942569298e-01 7.186880590332501706e-01 3.136282603493465437e-01 3.754803793341365825e-02 2.250796668869874395e-01 2.974764297216467845e-01 9.237462921133002824e-01 6.662868200645980510e-01 5.506274892398989040e-01 3.820347882005927787e-01
2.290646254013613467e-17 -3.095424271046070999e+02 7.122101927692551238e-01 1.038897323789742533e-01 6.125919994851702910e-02 3.887237347677745536e-01 9.257812834832428450e-01 4.071476048694324668e-01 8.499988746347770796e-01 4.823121691655447574e-01 6.230341964993300063e-01 9.203707008016726032e-02 8.637453414167324262e-01 3.502133849307764724e-02 2.327258093735221633e-01
2.298828118146389389e-17 -3.095363616101137723e+02 9.608490322275071716e-01 1.292087398421870592e-02 7.525404201834156037e-01 9.489383715297553534e-01 1.776541389577247498e-01 1.452111965563481766e-01 9.744630041207957838e-03 2.678225365219816245e-01 8.897848368400345098e-01 2.671662039318946080e-01 9.622784306310697700e-01 8.878485176076197360e-01 7.028689310709108629e-01
3.013245797287309588e-17 -3.092632432536119609e+02 2.020998356933818574e-01 1.450184036888620964e-01 3.740271748788578376e-01 2.499886954661678651e-01 9.990315070255497698e-01 5.932964278012387016e-01 2.845862991537235764e-01 9.824193113927883747e-01 7.968598744153038149e-01 1.253263178306655012e-01 7.904043919400369766e-01 5.217237225886978136e-01 4.720890137634903283e-02
3.015950540258393663e-17 -3.092598460384605232e+02 7.147447522374907880e-01 1.022126813292281167e-01 2.375137777905459435e-01 8.888179311078422407e-01 2.649801093384289707e-01 5.327627555459504283e-01 3.813513796213745533e-01 8.654912539277203054e-01 8.735020926936194474e-01 8.165927439608837712e-01 6.188415294632083619e-01 3.615272935313311731e-01 7.648247938806418400e-01
