weight logl alpha_gluon beta_gluon alpha_up beta_up epsilon_up gamma_up alpha_down beta_down epsilon_down gamma_down norm_sigma alpha_sigma beta_sigma
5.111477169106847787e-04 -2.737161664437991817e+02 1.361050928988399411e+00 9.833794977929941061e-02 1.873230987059640418e+00 1.456144414761802341e+00 1.416313907237137126e+00 1.469315282080546625e+00 3.029360625760401327e+00 1.201680687893569299e+00 2.019174052172134193e+00 1.262735713164146345e+00 8.665740860937692913e-01 1.444981786488477304e+00 1.496123262576226853e+00
5.121803469020570938e-04 -2.737116482633575743e+02 1.418152240189828550e+00 9.937723814662555166e-02 2.692007120084229793e-02 1.156113272210026022e+00 3.292085617152325394e+00 1.655190386269943970e+00 1.863578791169771653e+00 5.617151419980577209e-01 6.461698965653612792e-01 2.307905526574656641e+00 1.218192762952449992e-01 1.413443476301235457e-01 9.813647973344290509e-01
5.118036475741231418e-04 -2.737098840157657378e+02 1.356207512952681160e+00 1.517230430659703977e-01 1.087189314472819301e+00 1.599102333570350920e+00 1.182436449031947001e+00 1.594405849872032876e-01 6.679131837716510978e-01 2.605176592865128191e-02 1.866366981975968731e+00 3.448977848419100822e-01 5.664285668619608582e-01 1.426948770164677915e+00 6.359739227819782847e-01
5.105348818706777073e-04 -2.737098661023119917e+02 1.420562259205253808e+00 9.991610412331193569e-02 1.539238369355125258e+00 3.006199953090266774e+00 1.089572547162258820e+00 6.696582117633880227e-01 2.599000135504087261e+00 4.753348037086298494e-01 2.763728373325891496e+00 2.271929025917353240e+00 1.072203042512996252e+00 2.437539388459102785e+00 9.436076641717804359e-01
5.094234631787912786e-04 -2.737095454445119458e+02 1.297281501250774127e+00 1.135544181373404765e-01 2.395357328401024777e+00 2.940906825225462651e+00 5.857160586251635159e-01 3.007024642406518566e+00 1.281284946831897642e+00 2.948445249019883141e-01 6.336920428412095019e-01 4.864310030838136893e-03 2.516652111993076257e+00 2.754578949081524453e+00 1.866490244802277765e+00
5.086500005576555152e-04 -2.737085649080821099e+02 1.279736554436760931e+00 1.247039123350597856e-01 1.388677716541288465e+00 2.094944761044246206e+00 6.459643990105796985e-02 8.646538953227875801e-01 3.249018243976551812e+00 1.510902346049045886e-01 5.612903179154372646e-01 7.298945280375134237e-01 2.179387298881041435e-01 3.472800933579293925e-02 1.138859101479327451e+00
5.075141661080730766e-04 -2.737083004423784018e+02 1.337544816697220140e+00 1.019953732854710776e-01 1.345677948910644739e+00 1.452144658483264461e+00 9.221055366055427305e-01 2.157654024685627114e-01 1.081585941238706772e+00 6.020234070622171307e-01 2.730337997309176590e+00 2.830143698660794183e+00 1.364823198878837740e+00 4.029761064407937354e-01 1.929240398662437794e+00
5.069295621179260294e-04 -2.737069530032126750e+02 1.275399597909543825e+00 1.356651524995594882e-01 4.762978984550650940e-01 1.366331268189440173e+00 6.851935344549843210e-01 1.122342241641557603e+00 2.612399952134831782e+00 2.370471383885531580e+00 1.130562753596933145e+00 1.623847168834910981e+00 1.547149819582708252e+00 2.989631922873732695e+00 3.151589953795141952e+00
5.062747028123274580e-04 -2.737057456535092683e+02 1.280255775107105087e+00 1.425435389591749313e-01 1.273341471492591470e+00 3.190546527572067359e-01 2.140123566853864734e+00 1.905603518300203192e-01 3.222526094978138467e+00 1.288349972436996893e+00 1.367854212522694235e+00 8.459736700273744470e-01 3.284356975255034339e+00 2.221685780757140183e+00 1.972702583202714743e+00
5.055519077922679232e-04 -2.737046743471914283e+02 1.368413540224410863e+00 1.498569911646760178e-01 6.620414160177223728e-01 9.737170975462643430e-01 2.068038239505400000e+00 2.406940722889140183e+00 2.983961888378580785e+00 2.798838750588088953e+00 3.079868997959001042e+00 2.841174992627488738e-01 5.709259535907008631e-01 2.080928392085797940e-01 4.894485196333910743e-02
5.044074684132066706e-04 -2.737044406559081153e+02 1.404220666721422095e+00 9.824608675632844068e-02 1.660142405885785211e+00 2.314631222541273292e+00 7.066502718988565412e-01 6.862424419842211298e-01 1.630525764413173206e+00 1.942917313757335229e+00 2.068519515315293766e+00 8.925088943366056293e-01 7.072473299616638398e-01 2.841388945077443218e+00 2.249731469514668181e+00
5.032468302711747823e-04 -2.737042443004354482e+02 1.331279661075031262e+00 1.034447970849027426e-01 5.221283961927769557e-01 3.371239811734672909e+00 1.600851360113899169e+00 2.670655504204943131e+00 2.930566759579257052e+00 1.672327851764388695e+00 2.986286454377242272e+00 1.949577762045653362e+00 8.755120442036047335e-01 1.267929993729419724e+00 4.752367566798050280e-01
5.020070704793832411e-04 -2.737042108622053433e+02 1.347706710019366483e+00 1.005504157560186268e-01 2.533226345814571512e-01 1.143174774667744531e+00 9.542780356002325548e-02 2.853500889140412777e+00 1.999678390593579713e-01 7.378928195760039443e-01 1.891983523923181920e+00 1.226288235783009384e+00 8.878016088674770545e-01 2.388909004095115307e+00 2.990947359763416635e+00
5.007763819236261656e-04 -2.737041654084400193e+02 1.401158201887085841e+00 9.805452869874732580e-02 1.389326239155116660e+00 8.941096724621375724e-01 3.684704085097778581e-02 2.466292970025528941e+00 1.205634861111190448e+00 3.386782804808156300e+00 1.851091875912179496e+00 8.359797856179783659e-01 7.195249587345381448e-01 1.523920124362942774e+00 2.642394999380983212e+00
4.998416650866772471e-04 -2.737035336879731062e+02 1.276035646713595151e+00 1.359123865307908241e-01 3.835977741665839297e-02 3.346293368408800539e+00 2.212256076784653303e+00 1.914747647081671111e+00 2.151130698435894661e+00 2.455897968824296118e+00 1.057762489491611557e+00 2.909602253657733506e+00 1.582027275454597204e+00 2.361313605064990107e+00 1.920310890826056216e+00
4.988986499024977098e-04 -2.737029220977033788e+02 1.429609870861040299e+00 1.318273161457317044e-01 3.906028882783554312e-01 1.379246453633070635e+00 2.065016685073463698e+00 6.064680205696038051e-01 3.478975172175159947e-01 1.780466321125197648e+00 2.199524611041304478e+00 9.497618186673261187e-01 2.991377329805099627e+00 1.693162789758681175e+00 2.202429620556452861e+00
4.979331469366466518e-04 -2.737023592415040412e+02 1.314625515286031998e+00 1.521203333106102284e-01 2.416224666159520140e+00 1.693237600786704489e+00 8.362760642569878611e-01 1.088761573186023179e+00 3.065214047350482751e+00 1.324179328824401924e+00 1.665055809737007619e+00 1.787038719180864765e+00 1.900798397711168874e+00 1.717600970048015929e+00 1.608443016954510307e+00
4.973181257246908149e-04 -2.737010951530916714e+02 1.277323676939985386e+00 1.295775399088463231e-01 8.478585749831295537e-01 1.394545581955395575e+00 2.394590657295377234e+00 2.931069404556928770e+00 8.841266900611484125e-01 5.495950190674253610e-01 1.165707747515013715e+00 2.576352350385611167e-01 8.357903746854615790e-01 1.948909785823655039e+00 9.435074991059609895e-01
4.965031281930550478e-04 -2.737002352824632680e+02 1.438343145936467948e+00 1.258948645757317908e-01 1.256234701047623525e-01 9.201235040385871145e-01 3.384210200476046371e+00 2.118474957371250245e+00 2.554898251137592280e-01 3.222869980143248103e+00 2.821584400785112745e+00 2.487966752708125284e+00 1.209193443278677282e+00 2.167418004117768859e+00 2.852312247773848508e+00
4.960378225501179241e-04 -2.736986728874591677e+02 1.305345818865740304e+00 1.110757247533267489e-01 3.152064110274964914e+00 2.329451470740099950e+00 1.815644242421235344e+00 1.798540596433362282e+00 3.271905651251121316e+00 1.595763649452325073e+00 1.227349539589882799e+00 1.971641874538699657e+00 1.093096213377784620e+00 1.880417174688427950e+00 1.732342768775099462e-01
4.954652234217420993e-04 -2.736973278999311106e+02 1.291526033825030728e+00 1.473282044455790640e-01 9.898694816613173852e-01 3.323547853147175157e+00 2.698169625382244252e+00 2.249081118716287797e+00 9.550392207484312834e-01 1.843082401038596885e+00 2.093295191203996986e+00 3.359386226275976384e+00 3.029415380308994044e-01 3.143013137345154639e+00 2.023158128129891153e+00
4.947550159316364783e-04 -2.736962623436713216e+02 1.419313818177152076e+00 1.360369843334593709e-01 1.987970113365090663e-01 2.452488680774426388e+00 2.945607792115172430e+00 1.452271538775308235e+00 2.581648963302106026e+00 2.909194145339277338e+00 2.459988788816256822e+00 3.054689790700288121e+00 3.320764980300555003e+00 5.004875843302414307e-01 3.105756739908449582e+00
4.935676477045382099e-04 -2.736961651395234298e+02 1.277282741845692460e+00 1.319682327932727162e-01 1.704766407871483258e+00 2.450478033816975376e+00 2.174926907662617648e+00 3.387024457690754886e+00 4.564576974538810394e-01 2.021730532961005355e+00 7.192094482573960224e-02 2.761867930833949103e+00 3.360801887265019161e+00 3.250795798520162538e+00 3.170908475480697319e+00
4.924296818267184144e-04 -2.736959733940166188e+02 1.293577661750743957e+00 1.164370601235459740e-01 1.249011955505999971e+00 4.361042059087767986e-01 1.342209844674922659e+00 1.747403378396278129e+00 2.677512603004557068e+00 3.021439265914069860e+00 2.485281141037430253e+00 5.517048299557330004e-01 1.529878923256687173e+00 2.034986110785188984e+00 2.052571575637142764e+00
4.918468528682934512e-04 -2.736946576730398419e+02 1.280793789069570643e+00 1.259420965593089081e-01 1.781275327025139577e+00 9.868950402784486542e-01 2.036951248414982540e+00 3.247793426935616790e+00 6.316047547133413209e-02 1.380903898805310615e+00 9.033295309917164229e-01 4.200322811324754269e-01 5.568466522763309001e-01 4.431224912375529290e-01 1.155405403211529208e-01
4.907642062748052668e-04 -2.736943612855913557e+02 1.291618909059452758e+00 1.470650877124214939e-01 2.505016123990142063e+00 3.155135825978435449e+00 1.822861486975831280e+00 1.808028394822979390e+00 2.111731307681024294e-01 1.030713307949814528e+00 1.370424396725691274e+00 1.373929049360004040e+00 1.620627808708048123e+00 1.143660033831681355e+00 2.070572325996223206e+00
4.898992786664201462e-04 -2.736936252501845956e+02 1.337806424591024834e+00 1.027387797732008529e-01 8.784186187796488854e-01 3.488381265630426803e-02 3.453894684126787018e-01 5.200887253041357461e-01 2.022775210116127820e+00 2.958089274492585297e+00 4.007210767474495700e-02 3.032353013103686656e+00 2.404321478650186528e+00 1.457821837105749196e+00 2.100374600019712101e+00
4.888516377310889649e-04 -2.736932660223011453e+02 1.322917675440059337e+00 1.060070192810694256e-01 2.258184224422253195e+00 1.084415402737973100e+00 1.801087280298132864e-01 7.687734162163989415e-01 1.178404595483053124e-01 1.899727922762396215e+00 2.093731043817019355e+00 1.729383171536826413e+00 3.291650877912458029e+00 1.512485764224801743e+00 1.088498782834603773e+00
4.878418296765174101e-04 -2.736928338326184758e+02 1.284693202045345872e+00 1.436928636223823441e-01 6.611629652548794978e-01 1.216426633622510911e+00 3.295420277155496791e+00 2.737274076908558840e+00 1.976293919857733172e+00 3.075486029741256289e+00 2.640971134543895094e+00 2.558419605665177343e+00 2.526270772964279043e+00 7.909879824551460104e-01 1.017421030234141321e+00
4.868026133261245262e-04 -2.736924663369418340e+02 1.313882301041497058e+00 1.513755875297749520e-01 1.946773110718749422e-01 2.272217183964189591e+00 8.190913139336637727e-02 3.057519209891125467e+00 5.400577182977028823e-01 2.845288440723067414e+00 2.670561546048971557e+00 2.610214672648973888e+00 1.085419936787895834e+00 8.876163017454236082e-01 1.997074292102841930e+00
4.868327683359049670e-04 -2.736899043938153682e+02 1.348970205860458904e+00 1.512296821911688072e-01 3.282958830906864911e+00 2.594245566677396919e+00 2.522628798761587521e-01 2.019508257926756922e+00 2.694639077420329709e+00 3.036610146601446569e+00 2.401661256355846596e+00 9.130109464428697308e-01 3.626562373557133956e-01 1.354446102806174279e+00 7.444864114247234932e-02
4.867368425959130553e-04 -2.736876014536644561e+02 1.387603684861836273e+00 9.859044676415697206e-02 2.104356730787884100e+00 1.092312404063610742e+00 2.381692739667831571e+00 2.045518368332223336e+00 2.607672070974612843e+00 2.217785640439284833e+00 9.423077179725147801e-01 2.918732580494974638e+00 1.478696808546964725e+00 1.111935571179063498e+00 2.356293014522049312e+00
4.856952391092872923e-04 -2.736872437192366760e+02 1.378071767812798720e+00 9.874550041666138589e-02 3.163206739042509597e+00 1.505676535190519250e+00 2.276069946285399048e+00 1.309297110529725083e+00 3.007945173245423209e+00 1.041952084848475124e+00 2.960985022272746292e+00 2.658682739084674562e+00 1.869473145379290546e+00 2.773111501956580405e+00 8.745589653660628127e-01
4.845199182418547727e-04 -2.736871665250101273e+02 1.412021216846023552e+00 1.001996786708809484e-01 1.513999636157336237e+00 5.470165577724460659e-01 1.626858012025257372e+00 8.292807374297636036e-01 3.346493754358373374e-01 3.103064913985153161e+00 1.699054419212615130e+00 1.572283983176224975e+00 3.115944756431326734e+00 3.076413675184569207e+00 3.001485843270070841e+00
4.833507731542691348e-04 -2.736870824379344640e+02 1.281473214562663054e+00 1.266114157392875805e-01 2.932145282700614697e+00 2.070715962839539515e+00 3.127962769576834390e+00 2.168451435133335714e+00 2.431170256780821326e+00 1.198335937915755212e+00 1.555718928011057489e+00 3.024811282764355291e-01 1.645461143066004883e+00 2.616120425192724475e-01 1.468022253574996050e+00
4.823113322429798972e-04 -2.736867352433659448e+02 1.367560825162722926e+00 9.932622551939478128e-02 2.685201281767100490e+00 2.198120566242018015e+00 2.765422332779898795e+00 5.555181778337882070e-01 3.553857174857802392e-01 3.281952258769485486e-01 3.667721410825797168e-01 2.932645527254702955e+00 1.276615008107741867e+00 1.740168519713070516e+00 1.699117108993162706e+00
4.812532435554130422e-04 -2.736864314409834833e+02 1.300747504042053304e+00 1.489159035340937576e-01 9.133306981226688714e-01 5.178880629105224731e-01 1.052369670683751535e-01 2.919981401239297281e+00 4.398946935452304197e-01 1.758723451825975115e+00 3.134965368618487513e+00 2.917605778392726168e-01 3.176404109720613045e-01 2.889760140351428142e+00 1.547819732713586083e+00
4.803513130516254845e-04 -2.736858073280351391e+02 1.427099157432130339e+00 1.034801722628415632e-01 1.841512620713771753e+00 1.783785088522119366e+00 2.920572413731490347e+00 2.230745785687797245e+00 2.391472024077240466e+00 3.058228472294005851e+00 2.996120700834583150e+00 1.319374769006429915e+00 8.411774244326436500e-01 1.036941121328713633e+00 3.340820679096237811e+00
4.798681020199450573e-04 -2.736843137877356753e+02 1.358121482845932704e+00 1.500201066276074524e-01 6.280722010145078915e-02 8.655841430050432717e-01 1.257797058092738895e+00 9.885822695003947391e-01 1.252028590212831416e+00 3.332943655436197528e+00 6.173590502328258900e-01 5.240679348703551899e-01 2.659638748585280599e+00 2.984806265383474599e+00 9.428506317176307272e-01
4.789151985700446893e-04 -2.736838015231563190e+02 1.281433256436503854e+00 1.273930713451064678e-01 3.307992803479370636e+00 2.633596447798950635e+00 1.539944386648567809e+00 8.087216162914928619e-01 1.341939821894568396e+00 2.400281546021452161e+00 2.180251727275184681e+00 9.911147171795421651e-02 3.300087779930360732e+00 3.585386302238172673e-01 2.109656543198033418e+00
4.779785851790037204e-04 -2.736832591358110562e+02 1.282032145595274564e+00 1.399633100109113348e-01 1.848362402645332914e+00 3.618468532649658093e-02 3.089435963650931427e+00 1.197987739282858066e-01 3.100561324762870719e+00 8.241239124708319430e-01 1.725202634727860396e+00 2.215082416095104367e+00 2.398859063410186732e+00 2.210458957010801306e+00 1.490537224458386101e+00
4.774278278470044296e-04 -2.736819120637912306e+02 1.296891635097246143e+00 1.475412686906751314e-01 4.559653468184153846e-01 1.356015251171404756e+00 1.614714186835022769e+00 3.265310382277866741e-01 2.615939416605181922e+00 2.929952978913827000e+00 2.899969078672739009e+00 3.165034734408130213e+00 1.635227354398737010e+00 1.928871451570524309e+00 8.801908469289906334e-01
4.763124890772938574e-04 -2.736817509379236526e+02 1.389044589443247935e+00 1.445117336589350210e-01 1.830357383245045044e+00 5.046600190847323475e-01 3.040502708757198969e-01 3.303151153778652649e+00 2.355131718943224151e+00 3.504017890947785929e-02 2.465243967043844631e+00 2.125226742064412644e+00 7.069096745624170453e-01 2.446654099357996603e+00 5.954220713773531459e-01
4.756820004694753737e-04 -2.736805755016830517e+02 1.329135322866159541e+00 1.052591132027959481e-01 2.254281866832910541e+00 2.366623765031494742e+00 6.491983307215294374e-01 5.557810667215080658e-01 1.329434749833942275e+00 1.791846335496676934e+00 8.798562536657427158e-01 8.891517151550764053e-01 4.356178753459802322e-01 1.934931394118369896e+00 1.321674266985960911e+00
4.747773391446937852e-04 -2.736799791319810993e+02 1.280761306959648849e+00 1.372397488770474572e-01 5.917090015664633329e-01 5.981838417289276899e-01 1.005761239220795078e+00 1.242299654773345807e+00 3.411103623053977629e-01 6.255486355238328022e-02 1.956777887619334688e+00 3.297207260924678529e+00 1.691370807610085514e+00 1.262963417364381391e-01 1.930576308351593884e+00
4.737619640263051875e-04 -2.736796200564590436e+02 1.361808405471051531e+00 1.492938809731491623e-01 1.740783176220695116e+00 2.580221885957684425e+00 2.326801994519594796e+00 2.146126502711478867e+00 2.403913077991571612e+00 1.533548626059688447e+00 1.646923770177663338e+00 1.232900168640004068e+00 3.088245340812639128e+00 1.277644320510799680e+00 2.466157711405117858e+00
4.726189086866086587e-04 -2.736795356925491092e+02 1.415328797283835538e+00 1.362723725464473346e-01 1.791419176435836924e+00 1.548332858346435748e+00 5.204030628869963371e-01 3.106961258589713837e-01 2.207070670453012085e+00 1.455478235872402770e+00 3.219184095697251280e+00 1.103635172088865524e+00 7.306783714198444857e-01 5.554053561461224087e-01 2.130737915033217078e+00
4.721748241419565658e-04 -2.736779757592788656e+02 1.403260912826901130e+00 1.403931066412087703e-01 1.768687409032788871e+00 3.264557861383992954e+00 4.538128048024019090e-02 1.175342024140702657e+00 3.082902743257609934e+00 1.552192257657169172e+00 2.087600102126272894e+00 2.242681326383649587e+00 5.949041720210012096e-01 6.460096102567067788e-01 7.413928821248826351e-01
4.713698792627441761e-04 -2.736771819743030960e+02 1.294156586352666061e+00 1.178733591037278844e-01 2.651627200822043839e+00 1.694325900778544725e+00 2.173689794212136928e+00 2.141685748392559152e-01 1.518972909898545165e+00 2.091977803801574609e-01 2.485279760515253678e+00 2.284756836315475326e+00 7.809843027843436092e-01 5.136495665918036080e-01 1.398568138847071651e+00
4.703786344419314197e-04 -2.736767870908441864e+02 1.440215913567286066e+00 1.143612987091186250e-01 2.810539266267353842e+00 1.788698646026315009e+00 1.702378188078846000e+00 4.291364431498891907e-01 1.777193204148015848e+00 8.983053034870021047e-01 2.267600646900175043e+00 2.968742995244012306e+00 2.243021995186919693e+00 2.390161855006330605e+00 4.211193350916975220e-01
4.698072030706756008e-04 -2.736755026621042930e+02 1.331852359331333169e+00 1.049568227265310211e-01 2.290259722310659996e+00 2.861862069068975334e+00 3.205567315718806043e+00 1.602228671436496166e+00 2.824262334354073367e+00 2.540039059903415275e+00 2.033463428273238005e+00 6.273104120934922534e-01 1.531364817339621931e+00 1.289496389764552609e+00 1.043768890319559883e+00
4.686528270899469983e-04 -2.736754628128317677e+02 1.325541888000098867e+00 1.064191041663657550e-01 1.826683650714661544e+00 2.154117710439333422e+00 2.453278961701727212e+00 8.208864944696476762e-01 4.853948049178988811e-01 2.179300535277037820e+00 2.736777570877796162e+00 2.207646193260539569e+00 2.773013300073404963e+00 2.718509748239310131e+00 1.945855425859736920e+00
4.675705148496382886e-04 -2.736752748951607828e+02 1.331682207910505955e+00 1.510303646851812176e-01 4.024848913789100258e-01 5.309904390826910570e-01 1.249912740098045871e+00 2.802145395718601328e+00 1.838813134425631990e-02 8.186170235438889886e-01 2.793091262706665301e+00 1.514793061664821749e+00 1.957935973721217193e+00 9.490787707907899495e-01 1.711421221763276046e+00
4.667081783325260241e-04 -2.736746208898694022e+02 1.316491215803692327e+00 1.503517517153308003e-01 1.758678421964517069e+00 7.409089491555763685e-01 3.000541334662596871e+00 2.401224689679401170e+00 7.571746944721924333e-02 9.230578081433810089e-01 1.261252325923532869e+00 1.152901359606581355e+00 2.997195703141148915e-01 5.478410991979960204e-02 8.504178045226606919e-01
4.656614410074773618e-04 -2.736743662177803458e+02 1.307224386903447888e+00 1.121155940785786287e-01 1.865609860567610800e-01 1.966976925540766308e+00 1.220171005959888699e+00 2.313748175196957302e+00 3.154062177408373802e-01 7.364163028966377866e-02 2.605287113294463719e+00 2.748801661197788349e+00 9.536014243238550847e-01 2.973830099601031840e+00 2.849831738531143799e+00
4.645484654599063069e-04 -2.736742591746192943e+02 1.328707263660754645e+00 1.057337688351512456e-01 2.363258480362566694e+00 3.229631181631599457e+00 1.001939814744403190e+00 1.101826289506682377e+00 1.533742531284436383e+00 2.387161299182789076e+00 1.586892628740346645e+00 2.021438386726011949e+00 2.284846383894267863e+00 3.013194884839164978e+00 8.760526452221983201e-03
4.637724086798647883e-04 -2.736734311330604328e+02 1.421043799544789765e+00 1.029622000289290157e-01 2.135040914615255581e+00 3.010657935574462263e-01 9.265421652831444810e-01 2.147747350053264837e-01 9.425556899711513559e-01 1.904849144740573819e-01 9.946824695596310217e-01 1.556797542302822412e+00 8.443956027407450299e-03 1.550907459815110911e+00 2.715097122517612593e+00
4.629297044614117296e-04 -2.736727498500759452e+02 1.324732562880136966e+00 1.507355518496432678e-01 3.127207847272411190e+00 2.647221899773334108e+00 2.671081027458221069e+00 3.193300096499116059e+00 3.112772185423421600e+00 1.712825325996076842e+00 1.924797552843477755e+00 1.648681563621190227e+00 4.295875335762271430e-01 2.725897524759022250e+00 3.337628089585003011e+00
4.620504301901459665e-04 -2.736721510250378060e+02 1.308840532202208085e+00 1.492541830068368491e-01 1.624727982414364558e+00 5.553936620677291103e-02 2.821726057358072470e+00 1.115271842232651966e+00 1.760593975449450399e+00 1.147208811079317936e+00 1.174770772486665837e+00 2.384970144872852860e+00 7.652882462918053630e-01 1.162944854435215447e+00 1.967642225783923227e+00
4.609884732330723697e-04 -2.736719520275669311e+02 1.434761260763799173e+00 1.086880073207134312e-01 2.474223334233633942e+00 4.169484964936827076e-01 5.707220683430686003e-01 2.056115165038018278e-01 2.358336386353177883e+00 2.787720097816269949e+00 2.045218579121053537e+00 2.124070403675717866e+00 7.071855582130138762e-01 1.890677885249733237e+00 1.394893580912153874e+00
4.599004930513030305e-04 -2.736718149197891421e+02 1.305783312234968019e+00 1.487134827130958126e-01 2.716452595418824001e-01 3.349175087784475924e+00 2.519399818876570940e+00 2.870080854367690559e+00 3.537641450999239323e-01 2.609222493177448143e+00 3.002853718628421653e+00 1.112418024503225800e+00 1.284933851218417744e-01 3.030478845555106826e+00 2.155412881292263716e+00
4.587772633402188824e-04 -2.736717602391908031e+02 1.398614469089852985e+00 1.413389292917601736e-01 1.354440335992257216e+00 1.751944855281657665e+00 7.281434475266108652e-01 9.245954469457738911e-01 1.421056605771405801e+00 2.528465712150638756e-01 1.264202411844551843e+00 3.249090862091539744e+00 2.250936792054230473e+00 1.607905233197092221e+00 8.053250410726866537e-01
4.576983261234607910e-04 -2.736716147759130422e+02 1.434884181274545645e+00 1.242389628015376501e-01 2.917032098805390383e+00 3.384157914177681192e+00 1.850255702194709029e+00 1.270918495139108373e+00 2.860812197128745016e+00 5.676051424430647030e-01 3.168132771063353115e+00 1.381275713847974096e+00 2.916699342899777836e+00 7.658469017705129556e-01 2.067769984671583017e-01
4.566442253834628972e-04 -2.736714204789676614e+02 1.363798082355903274e+00 1.004661058248876859e-01 9.677253585126647240e-01 2.483743364284799249e+00 5.409309924333312036e-01 1.205121845472441722e+00 2.138812624712138177e+00 2.765108744440873956e+00 2.261203949809579505e+00 9.849151695569737797e-01 1.907142956089273422e+00 7.662113174287907835e-01 1.587505352057180241e+00
4.556655895763073259e-04 -2.736710658821332913e+02 1.362530786736793731e+00 1.005968460808291248e-01 1.897781650070033743e+00 2.710022678017353748e+00 9.787858618306810587e-02 2.900109810735601035e-01 1.167395345939300944e+00 2.028505079561591540e+00 2.357020437670757751e+00 1.478206686402822934e+00 3.766780902810215048e-01 2.429138010635115918e+00 2.982298771281041816e+00
4.549432995829422459e-04 -2.736701522715337092e+02 1.373032646348610442e+00 9.991527685971629547e-02 3.331800108015906758e+00 6.587209148321774288e-01 1.099524003284778173e+00 4.449869525573177387e-01 7.998515677791898648e-01 9.571510885275733571e-01 1.338422717370099102e+00 1.564632964435867413e+00 1.148621694403395121e+00 3.279054007252845682e-01 3.396257811649079361e+00
4.538426008486415482e-04 -2.736700746226551360e+02 1.316484967136671180e+00 1.092615514744723765e-01 2.818406850236589545e+00 1.851967648830372681e+00 4.006402963614877910e-01 4.779631382003489692e-01 3.148100649561573761e+00 2.889903076404637172e+00 3.107257173081723334e+00 1.471778966657631527e+00 1.517511184204243802e-01 2.165545453413902699e+00 4.777789635173760319e-01
4.528310943361474024e-04 -2.736698058706498955e+02 1.400209264806128395e+00 1.001593911247839197e-01 2.955100771509052704e-01 8.888580038585369714e-01 2.570723354430251906e+00 8.020909303283223490e-01 2.575631591863306369e+00 1.405325209835021516e+00 2.136420560558230264e+00 2.525501422568119825e+00 1.593994860545968395e+00 1.965414402200024391e+00 3.373529349374044362e+00
4.520126510873282116e-04 -2.736691148978463843e+02 1.331188689426998417e+00 1.054824569537930190e-01 6.549603961788363904e-01 2.211079741373891405e+00 2.021362536098840312e+00 2.841029162880745140e+00 2.780195206555288179e-01 6.981523639191953290e-01 3.825053094505154183e-02 3.159605722631903646e+00 1.857150557087822174e+00 2.440057145548003792e+00 7.297380011401894961e-01
4.509253531498665785e-04 -2.736690232546945936e+02 1.379052901315730661e+00 1.458536065951585581e-01 2.400403713503722170e+00 3.343652471017333649e+00 1.065291244097192003e+00 1.716618758145744605e+00 2.929842080156273454e+00 3.254829174811912917e+00 2.631770707623296790e+00 2.903367000473917603e+00 1.587913593655377209e+00 8.182147817958742575e-01 3.458097107673951953e-01
4.500533762307224752e-04 -2.736684588768418394e+02 1.422039062118550135e+00 1.036784507646242026e-01 2.858901108145483594e+00 1.470411130591843252e-01 7.801821087147963775e-03 2.354837235437389875e+00 1.656409662921101589e+00 7.989084026025008445e-01 9.730668727383262606e-02 2.083201095344411780e+00 2.808723486216333054e+00 2.669607970913125072e+00 9.945220726130656885e-01
4.489634702114099333e-04 -2.736683835400894509e+02 1.405476040096148571e+00 1.007319426175174865e-01 5.984993192860688094e-01 2.578403028701636845e+00 2.685394677370932293e+00 6.382221827373584233e-01 8.726455074815844259e-01 2.182735540656074669e+00 2.141113689359615879e+00 7.362035697389955891e-01 9.647659420553487963e-02 2.831537428624055330e+00 9.222885493952892588e-03
4.478864993506579783e-04 -2.736682852157653656e+02 1.311334920889347666e+00 1.110672352732296614e-01 3.058468894612135891e+00 1.618283568704977027e+00 5.227382460188220170e-01 3.133803939668857286e+00 1.444870142902767718e+00 3.246920756355641924e+00 1.363492304981809511e+00 7.514198406016833198e-01 2.145700939581748123e+00 1.569633767789395451e+00 2.148280244056136379e+00
4.470469592370408612e-04 -2.736676614231008671e+02 1.304496980114335791e+00 1.481131681899648944e-01 3.202946192747126553e+00 1.461591618051150121e+00 3.311698153769076391e+00 6.552562138658364621e-02 1.001304613804350874e+00 5.912134194665048526e-01 3.258572857859735716e+00 4.628836635385701892e-01 1.369482719597786557e+00 1.362541113172548890e+00 1.746034780701140043e+00
4.460445259741405849e-04 -2.736674062853584815e+02 1.415383577921965230e+00 1.352140621157003619e-01 3.106492272139515176e+00 1.419214720175460132e+00 2.282256884823361531e+00 1.856527289747820220e+00 2.323729557724047101e+00 2.161386192723348643e+00 1.600834716791399659e+00 2.286469702935489234e+00 3.540595532988244920e-01 2.491880036447301272e+00 5.477472194456284305e-01
4.457200675125351486e-04 -2.736656339627708689e+02 1.395842107877049099e+00 1.001584999555261146e-01 1.048344699875829678e+00 2.168193380351537858e+00 1.229179401162721508e+00 3.497816761913825623e-01 1.415649314685165194e+00 2.490351669365291620e+00 1.298759781838634275e+00 1.809575663091194997e+00 4.299000583662720976e-01 2.032719379029694018e+00 2.828148704251026491e+00
